track_id,track_name,danceability,energy,tempo,valence,url
0BCF5r2criwyGRSN3n36re,Andar com fé,0.774,0.647,95.098,0.965,https://open.spotify.com/track/0BCF5r2criwyGRSN3n36re
0qgrrDnUUhyxpxbBznUnzg,18 and Life,0.466,0.648,90.435,0.305,https://open.spotify.com/track/0qgrrDnUUhyxpxbBznUnzg
7wHiBFYJHp2MHjwyYV7xCZ,Meu Lugar,0.32299999999999995,0.655,164.77,0.657,https://open.spotify.com/track/7wHiBFYJHp2MHjwyYV7xCZ
1Q8lDjEzlTwATSZz2zgPd9,Wen Uuu,0.674,0.655,174.014,0.0597,https://open.spotify.com/track/1Q8lDjEzlTwATSZz2zgPd9
5uCdgBAqYPWQ2HGpJVGAeD,Get Up I Feel Like Being A Sex Machine - Pt. 1 / Single Version,0.802,0.6609999999999999,107.774,0.799,https://open.spotify.com/track/5uCdgBAqYPWQ2HGpJVGAeD
5scK80Nrz12oGUnQGcPgg1,Mantenha o Respeito,0.589,0.6609999999999999,108.035,0.382,https://open.spotify.com/track/5scK80Nrz12oGUnQGcPgg1
4d0DpU7Odiv0ztvX2GxJlk,Exagerado,0.6779999999999999,0.6629999999999999,136.388,0.8220000000000001,https://open.spotify.com/track/4d0DpU7Odiv0ztvX2GxJlk
1eujVQsT9v7ZTtvAkTEdZr,Piece Of My Heart,0.429,0.665,160.499,0.5429999999999999,https://open.spotify.com/track/1eujVQsT9v7ZTtvAkTEdZr
2kzEEsKiUPTvct5pGflQVF,"Greenback Boogie (Theme from ""Suits"")",0.629,0.67,142.997,0.418,https://open.spotify.com/track/2kzEEsKiUPTvct5pGflQVF
6IvKz4Ax11LsLA0X0bPkqD,"Ai, Ai, Ai...",0.643,0.6729999999999999,130.108,0.9159999999999999,https://open.spotify.com/track/6IvKz4Ax11LsLA0X0bPkqD
5WZDLZVCvY1rEyNir6k8Pg,The Show Must Go On - 2011 Mix,0.425,0.675,84.156,0.0671,https://open.spotify.com/track/5WZDLZVCvY1rEyNir6k8Pg
5MMnwYs0hIxkENRsbkWJ2G,Smoke On The Water - Remastered 2012,0.598,0.6759999999999999,114.169,0.805,https://open.spotify.com/track/5MMnwYs0hIxkENRsbkWJ2G
